Unnamed: 0,id,mssv,ngaythi,url,loaixn,listening,speaking,reading,writing,tongdiem,lydo,trangthai,ngayxl,column0,Column1,Column2,nam
1924,339.0,2FCD54FBXPvAibaEXe8IGiiWauHvTA2iWNEDvSOo,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17520467/17520467_chungchi_TOEIC_LR_20181022151811.jpg,TOEIC_LR,350.0,,335.0,,,,1,2018-11-02 14:21:16,,,,
1925,340.0,5EBCE8B3XPvAibaEXe8aLAPPdCF+ac42AZO6+cEi,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17520394/17520394_chungchi_TOEIC_LR_20181022151844.jpg,TOEIC_LR,325.0,,360.0,,,,1,2018-11-02 14:21:06,,,,
1926,341.0,D4F6703AXPvAibaEXe/ceziXFRXnLWAzwrYXBrk+,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17520621/17520621_chungchi_TOEIC_LR_20181023135218.jpg,TOEIC_LR,400.0,,365.0,,,,1,2018-11-02 14:20:53,,,,
1927,346.0,1CE4CDB2XPvAibaEXe8ge2UHv4J4ByS1Gt3OtWsA,2018-06-10,bangcap/13520038/13520038_bangcap_TOEIC_LR_20181027162155.jpg,TOEIC_LR,280.0,,285.0,,,,1,2018-12-10 09:24:30,,,,2018.0
1929,350.0,8066FACDXPvAibaEXe+vL6q6thZ0NqMsVHCr8Wd5,2018-10-19,bangcap/13520708/13520708_bangcap_TOEIC_LR_20181030113023.jpg,TOEIC_LR,250.0,,260.0,,,,1,2018-12-10 09:24:06,,,,2018.0
1930,353.0,0A69D9BBXPvAibaEXe/yTqQKv0UsdQB4zgad4eTm,2018-10-06,bangcap/18520265/18520265_bangcap_TOEIC_LR_20181031144837.jpg,TOEIC_LR,270.0,,280.0,,,,1,2018-12-10 09:24:51,,,,2018.0
1931,354.0,7A1F2FCBXPvAibaEXe+XOEV1VJ5O21IUFe2koBmI,2018-10-06,bangcap/17521049/17521049_bangcap_TOEIC_LR_20181031203648.jpg,TOEIC_LR,275.0,,285.0,,,,1,2018-12-10 09:24:41,,,,2018.0
1934,363.0,2FDA1CBDXPvAibaEXe9Bx5CZuIA9z7QfVITgMnow,2018-10-09,bangcap/13520958/13520958_bangcap_TOEIC_LR_20181108231802.jpg,TOEIC_LR,230.0,,235.0,,,,1,2018-12-10 09:25:00,,,,2018.0
1936,369.0,1E4A5AC6XPvAibaEXe9iBRrLJjO8dZDYHhYIuFfM,2016-12-17,bangcap/14520653/14520653_bangcap_TOEIC_LR_20181118200155.jpg,TOEIC_LR,350.0,,395.0,,,,1,2019-01-21 14:04:45,,,,2016.0
1937,370.0,854DCE91XPvAibaEXe+VxRd54HULEx9Z17eOqRWj,2018-10-06,bangcap/17520738/17520738_bangcap_TOEIC_LR_20181119132847.jpg,TOEIC_LR,240.0,,250.0,,,,1,2018-12-10 09:24:19,,,,2018.0
1938,372.0,2B420AFFXPvAibaEXe/rp0ev/rDe09IWbirGddUi,2018-10-17,bangcap/14521040/14521040_bangcap_TOEIC_LR_20181121162600.jpg,TOEIC_LR,360.0,,450.0,,,,1,2019-01-10 15:49:36,,,,2018.0
1939,374.0,32CCFFA3XPvAibaEXe+PmhPN+9CWc7kr/u7fET/Y,2018-09-28,bangcap/14520479/14520479_bangcap_TOEIC_LR_20181121222639.jpeg,TOEIC_LR,360.0,,365.0,,,,1,2019-01-10 15:49:50,,,,2018.0
1940,375.0,F4FA2B15XPvAibaEXe+NqszRBbPDt9G3cqKocHsJ,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17521296/17521296_chungchi_TOEIC_LR_20181127153630.jpg,TOEIC_LR,290.0,,300.0,,,,1,2019-01-10 15:50:32,,,,
1941,377.0,D5FA45FAXPvAibaEXe+Om5b1Z5BSka3wiqaJgWti,2017-11-22,bangcap/15520370/15520370_bangcap_TOEIC_LR_20181128094225.jpg,TOEIC_LR,280.0,,265.0,,,,1,2019-01-10 15:47:04,,,,2017.0
