id,mssv,listening,reading,total,mamh,ghichu
1020.0,A15DA8F6XPvAibaEXe9WgQQLl7rkk+hRH2dNOhqK, NULL, NULL,41.0, NULL, NULL
1021.0,99203CEEXPvAibaEXe+dVXFbWVwKlTMxaTaQd/zh, NULL, NULL,43.0, NULL, NULL
1022.0,288E4445XPvAibaEXe8iGDMJikW1wv69BjaGCsB1, NULL, NULL,43.0, NULL, NULL
1023.0,7D1CDDF6XPvAibaEXe8M37suqoe4CYFkfRFnRhUx, NULL, NULL,44.0, NULL, NULL
1024.0,79F3DDC2XPvAibaEXe+zrGHfAUSFady5nJErWbdy, NULL, NULL,45.0, NULL, NULL
1025.0,A413E4E8XPvAibaEXe+cv7qSCYkQegrIATzSP7U1, NULL, NULL,47.0, NULL, NULL
1026.0,F986B312XPvAibaEXe8X/UxhAbbOG7+k+qXfeQpx, NULL, NULL,48.0, NULL, NULL
1027.0,D6CA403FXPvAibaEXe9WGATIMl02LG50pTmVL/bW, NULL, NULL,48.0, NULL, NULL
1028.0,F6059576XPvAibaEXe99yNsueYx+seyUo79Ylb6Y, NULL, NULL,49.0, NULL, NULL
1029.0,2F2AAAD3XPvAibaEXe8qBtIUs9INCxmr4QpjAe8J, NULL, NULL,49.0, NULL, NULL
1030.0,CA90782BXPvAibaEXe8qBtIUs9INC+5foK/FHD/Y, NULL, NULL,52.0, NULL, NULL
1031.0,824157C6XPvAibaEXe+Y0lGmaTa/AMr9go8VhydD, NULL, NULL,53.0, NULL, NULL
1032.0,888666EAXPvAibaEXe+LbmSTUWVMuLq8nh/+h4LZ, NULL, NULL,53.0, NULL, NULL
1033.0,F1AC7EB2XPvAibaEXe86ShnmDByrm6Sn44IZZf9+, NULL, NULL,56.0, NULL, NULL
1034.0,D6EC50FBXPvAibaEXe8K9VKm2afHLbphXNTsojae, NULL, NULL,57.0, NULL, NULL
1035.0,AFB0C828XPvAibaEXe876wt31yGPP3TG15v7EEvL, NULL, NULL,57.0, NULL, NULL
1036.0,487627CBXPvAibaEXe+F5/cNCOrl8Stq+Gv4Qkdr, NULL, NULL,57.0, NULL, NULL
1037.0,7B967A41XPvAibaEXe8lzySxhHiT0exzdQmBFLmj, NULL, NULL,58.0, NULL, NULL
1038.0,CBA229A4XPvAibaEXe/wM5TrBBCDMQV3vJjvzyoo, NULL, NULL,32.0, AVSC, NULL
1039.0,81591236XPvAibaEXe9a9WHB728zIC+BsRhdRUah, NULL, NULL,34.0, AVSC, NULL
1040.0,90F47A12XPvAibaEXe9GqQkS1wvjITU0dFA1PexQ, NULL, NULL,39.0, AVSC, NULL
1041.0,3A8DC76BXPvAibaEXe/waquVAMA8Tk6+UT/Qyju7, NULL, NULL,38.0, AVSC, NULL
1042.0,D4C6B151XPvAibaEXe9OORQ1xsw6njzMKsUwYGIs, NULL, NULL,34.0, AVSC, NULL
1043.0,DBE26D99XPvAibaEXe/agc6/owW5CG5kROb/FsH1, NULL, NULL,45.0, AVSC, NULL
1044.0,14EA3727XPvAibaEXe8JRliMuqssCJF9lhlKmfmh, NULL, NULL,39.0, AVSC, NULL
1045.0,AFD7F061XPvAibaEXe8OLQLlidG6/6iYnKPHh3U3, NULL, NULL,35.0, AVSC, NULL
1046.0,D41951CEXPvAibaEXe86jqvsmOoL9rvc2uWyJ4gj, NULL, NULL,57.0, AVSC, NULL
1047.0,5496C0BBXPvAibaEXe8Ve7JqRML75VSrneiFXwvT, NULL, NULL,32.0, AVSC, NULL
1048.0,4A16ABDAXPvAibaEXe8FAisiSJM2IgCwu6/sVX1x, NULL, NULL,38.0, AVSC, NULL
1049.0,8361811BXPvAibaEXe+g2dQ0D263aflTxTkEwuwy, NULL, NULL,40.0, AVSC, NULL
1050.0,974314B7XPvAibaEXe/JhqMYLzzrR0FDxbzfAOCu, NULL, NULL,48.0, AVSC, NULL
1051.0,273F3C32XPvAibaEXe9EUO2qxCH07YfQZ7MY5A1B, NULL, NULL,45.0, AVSC, NULL
1052.0,8AA98AD2XPvAibaEXe8M37suqoe4CZpSLxtWE9xX, NULL, NULL,31.0, AVSC, NULL
1053.0,85517F77XPvAibaEXe92Mw4ZEAxz00FpFR/WdtyQ, NULL, NULL,36.0, AVSC, NULL
1054.0,5BB2616AXPvAibaEXe+dJypLAXKUX+vZTES+v3MA, NULL, NULL,42.0, AVSC, NULL
1055.0,C6E5C420XPvAibaEXe8FGyuwtFnKnLrgOMYcAXAq, NULL, NULL,57.0, AVSC, NULL
1056.0,C410FEC4XPvAibaEXe/odi52as1TQ/z6UAtEIyTx, NULL, NULL,37.0, AVSC, NULL
1057.0,ED9C52B9XPvAibaEXe+oAybUv81bbjsBgUnuLAOx, NULL, NULL,44.0, AVSC, NULL
1058.0,5D554DB1XPvAibaEXe+EYzJPHISY857zuVKqPntr, NULL, NULL,49.0, AVSC, NULL
1059.0,81903267XPvAibaEXe+EYzJPHISY85WjBWVJGi7b, NULL, NULL,54.0, AVSC, NULL
1060.0,4AE33901XPvAibaEXe+MMervxP1vAMmMVyNeUejT, NULL, NULL,39.0, AVSC, NULL
1061.0,07B199C7XPvAibaEXe8NowY/Kl2AXhRCYVw9Upq0, NULL, NULL,54.0, ENG01, NULL
1062.0,A4E61A32XPvAibaEXe8NowY/Kl2AXiRiRmwnPwqa, NULL, NULL,87.0, ENG02, NULL
1063.0,FB534ECAXPvAibaEXe+1RDiCvTMY2QUaH9lUZ24V, NULL, NULL,83.0, ENG02, NULL
1064.0,64C53134XPvAibaEXe+1RDiCvTMY2bz25gXbqec/, NULL, NULL,53.0, ENG01, NULL
1065.0,E427EAFFXPvAibaEXe9Qn7CFN++B78dMKuGcwwpH, NULL, NULL,64.0, ENG01, NULL
1066.0,D6E9FF8EXPvAibaEXe9Qn7CFN++B7x9ny4GZ2680, NULL, NULL,53.0, ENG01, NULL
1067.0,FA6623BFXPvAibaEXe92lBM7BLetlUyvhcx59Meh, NULL, NULL,75.0, ENG02, NULL
1068.0,F6C0D087XPvAibaEXe92lBM7BLetlXIedFutRDfj, NULL, NULL,28.0, AVSC, NULL
1069.0,43E5C9A1XPvAibaEXe92lBM7BLetlaBVjnpdB7Ic, NULL, NULL,90.0, ENG02, NULL
1070.0,6907A97DXPvAibaEXe8oz3/loyZiHH5Lb1U/Xzy6, NULL, NULL,57.0, ENG01, NULL
1071.0,0ACCE1C5XPvAibaEXe8oz3/loyZiHLWx0e1WRRc8, NULL, NULL,53.0, ENG01, NULL
1072.0,8655E245XPvAibaEXe8oz3/loyZiHGmyHAk2SJ56, NULL, NULL,63.0, ENG01, NULL
1073.0,4BBCDBCAXPvAibaEXe8oz3/loyZiHBwVzIojblUW, NULL, NULL,56.0, ENG01, NULL
1074.0,CB996D61XPvAibaEXe8cLtQUjJWX3XkVoRUnBewq, NULL, NULL,67.0, ENG01, NULL
1075.0,FAEC2FDBXPvAibaEXe8cLtQUjJWX3Zu9684JafuY, NULL, NULL,60.0, ENG01, NULL
1076.0,1026D50DXPvAibaEXe9Uiu/58J7ST53WIBWZ1jYE, NULL, NULL,51.0, ENG01, NULL
1077.0,5C86411BXPvAibaEXe9Uiu/58J7STwRHB1EeXVYr, NULL, NULL,36.0, AVSC, NULL
1078.0,74580C3DXPvAibaEXe9D0puFBsAtkg52uKWiBMy7, NULL, NULL,49.0, ENG01, NULL
1079.0,0394FD62XPvAibaEXe9D0puFBsAtkmu/3f4p7oUp, NULL, NULL,60.0, ENG01, NULL
1080.0,992EFB36XPvAibaEXe9D0puFBsAtknHp4cfiVHfP, NULL, NULL,61.0, ENG01, NULL
1081.0,A6FA945EXPvAibaEXe9D0puFBsAtkj9yxH/4mWCS, NULL, NULL,85.0, ENG02, NULL
1082.0,50AC530AXPvAibaEXe/EiyqMUCp4HXDatLYe0XF9, NULL, NULL,40.0, ENG01, NULL
1083.0,1832DF2FXPvAibaEXe/EiyqMUCp4HSG4W3PTaxxG, NULL, NULL,85.0, ENG02, NULL
1084.0,229C8560XPvAibaEXe/EiyqMUCp4HeA6kU9/mDYZ, NULL, NULL,43.0, ENG01, NULL);
1085.0,CC225980XPvAibaEXe/EiyqMUCp4HTOKqhj1lYrv, NULL, NULL,72.0, ENG02, NULL
1086.0,454A639FXPvAibaEXe/EiyqMUCp4HVkAto1F3EsR, NULL, NULL,69.0, ENG01, NULL
1087.0,A9B92126XPvAibaEXe/McL52bYMYS66r+Qzfry59, NULL, NULL,50.0, ENG01, NULL
1088.0,7DA60DC0XPvAibaEXe8p0SHbVuGO+r/4ESAng1c3, NULL, NULL,84.0, ENG02, NULL
1089.0,850D0B08XPvAibaEXe8p0SHbVuGO+kUmDDafojVa, NULL, NULL,88.0, ENG02, NULL
1090.0,2DB33D1DXPvAibaEXe8p0SHbVuGO+lk2nBihhZov, NULL, NULL,47.0, ENG01, NULL
1091.0,78DF9578XPvAibaEXe9u8WkkFAXhjPLzdqxX/4rC, NULL, NULL,50.0, ENG01, NULL
1092.0,609A4711XPvAibaEXe9u8WkkFAXhjFz3T9qDyAvn, NULL, NULL,66.0, ENG01, NULL
1093.0,B12C12C8XPvAibaEXe/bcEbwNVP7GyZnOr1DDIXU, NULL, NULL,70.0, ENG01, NULL
1094.0,73F641D0XPvAibaEXe/bcEbwNVP7GyCcbmapxqkQ, NULL, NULL,40.0, ENG01, NULL
1095.0,865C5DD0XPvAibaEXe/bcEbwNVP7Gw0mipTY+spp, NULL, NULL,66.0, ENG01, NULL
1096.0,D8CEFF81XPvAibaEXe9HrsmkhnYVNQfbcncw6FHH, NULL, NULL,40.0, ENG01, NULL
1097.0,D1FFBF0CXPvAibaEXe9HrsmkhnYVNapC3aOYJcaO, NULL, NULL,67.0, ENG01, NULL
1098.0,C8CD3079XPvAibaEXe9HrsmkhnYVNdk3pwqYN79e, NULL, NULL,83.0, ENG02, NULL
1099.0,D39E21C5XPvAibaEXe9HrsmkhnYVNVeiybGek4zC, NULL, NULL,64.0, ENG01, NULL
1100.0,478E36F3XPvAibaEXe/hUAy10EStXyVJXUah27LZ, NULL, NULL,40.0, ENG01, NULL
1101.0,6424B125XPvAibaEXe/hUAy10EStXzrJX0p+c9vb, NULL, NULL,43.0, ENG01, NULL
1102.0,005663C0XPvAibaEXe9Fg4HjUy856WUjpFu+WrIO, NULL, NULL,84.0, ENG02, NULL
1103.0,A38CB7AFXPvAibaEXe9Fg4HjUy856ZI2rMy/7FQI, NULL, NULL,68.0, ENG01, NULL
1104.0,F056C507XPvAibaEXe9Fg4HjUy856fFEqIrYNnGE, NULL, NULL,41.0, ENG01, NULL
1105.0,4480A332XPvAibaEXe/nU1BPn/2ZOCogH2X6Uuwx, NULL, NULL,44.0, ENG01, NULL
1106.0,1B644910XPvAibaEXe/nU1BPn/2ZOJanoyZlQalT, NULL, NULL,30.0, AVSC, NULL
1107.0,DA2E8B05XPvAibaEXe/nU1BPn/2ZONF+oxRH92Gd, NULL, NULL,45.0, ENG01, NULL
1108.0,FA83B5A6XPvAibaEXe8zyw8No6koQk2EcsM+bZGX, NULL, NULL,50.0, ENG01, NULL
1109.0,180DBC1AXPvAibaEXe/8dEMQ5HsLl4uvK0D/6g1l, NULL, NULL,46.0, ENG01, NULL
1110.0,5A2F2623XPvAibaEXe/8dEMQ5HsLl9wJ+ruB4Am9, NULL, NULL,50.0, ENG01, NULL
1111.0,C2B1E6E3XPvAibaEXe/8dEMQ5HsLl0oNzoAdc2+1, NULL, NULL,50.0, NULL, NULL
1112.0,1821FA77XPvAibaEXe/8dEMQ5HsLlwAY9LSO4lw4, NULL, NULL,74.0, ENG02, NULL
1113.0,E3BE4C3BXPvAibaEXe8l2SPBJihvxQ6UC+vAES0W, NULL, NULL,32.0, AVSC, NULL
1114.0,2DA6FC78XPvAibaEXe8l2SPBJihvxX4b38rruk85, NULL, NULL,30.0, AVSC, NULL
1115.0,D6F0A479XPvAibaEXe8l2SPBJihvxV6Q6eGE0WHI, NULL, NULL,40.0, NULL, NULL
1116.0,EFD58EF6XPvAibaEXe8l2SPBJihvxQ2JmSiRNc4J, NULL, NULL,36.0, AVSC, NULL
1117.0,2A189EF7XPvAibaEXe8l2SPBJihvxTu9bGGxA/Li, NULL, NULL,93.0, ENG02, NULL
1118.0,4DE36E97XPvAibaEXe8l2SPBJihvxYnkaAPjPh1d, NULL, NULL,40.0, ENG01, NULL
1119.0,8ED1C83FXPvAibaEXe8l2SPBJihvxQ34CvmO4GN8, NULL, NULL,95.0, ENG02, NULL
1120.0,C0306CDAXPvAibaEXe8l2SPBJihvxRnzz6zE9ctS, NULL, NULL,36.0, AVSC, NULL
1121.0,0FD955E7XPvAibaEXe9WkeUltvPYd31w2pNQgTBO, NULL, NULL,58.0, ENG01, NULL
1122.0,B23DB363XPvAibaEXe9WkeUltvPYd8Zzs3zqfJ6L, NULL, NULL,44.0, ENG01, NULL
1123.0,37CDD405XPvAibaEXe9WkeUltvPYd+GT/dMNMBu4, NULL, NULL,67.0, ENG01, NULL
1124.0,2478C65CXPvAibaEXe9WkeUltvPYd2Q6bW3SiUF3, NULL, NULL,58.0, ENG01, NULL
1125.0,B9ECBE24XPvAibaEXe9WkeUltvPYdzkhqjQB91DA, NULL, NULL,44.0, ENG01, NULL
1126.0,E86145BAXPvAibaEXe9WkeUltvPYdwsQdpQAoeWH, NULL, NULL,44.0, ENG01, NULL
1127.0,290C5D12XPvAibaEXe9WkeUltvPYd4rkf5+/ddTa, NULL, NULL,35.0, AVSC, NULL
1128.0,D5B5048BXPvAibaEXe9WkeUltvPYdyooJ2jIdJbg, NULL, NULL,70.0, ENG01, NULL
1129.0,5BFCBADBXPvAibaEXe9WkeUltvPYd98w5YBueXt1, NULL, NULL,46.0, ENG01, NULL
1130.0,0B14E0B3XPvAibaEXe9WkeUltvPYd/efXB9DaOem, NULL, NULL,36.0, AVSC, NULL
1131.0,AA7239BAXPvAibaEXe/QWjvABg0+vcRMOi7Pexb1, NULL, NULL,68.0, ENG01, NULL
1132.0,1EB38AECXPvAibaEXe/QWjvABg0+vRMZIkdvxI20, NULL, NULL,71.0, ENG01, NULL
1133.0,C46CB677XPvAibaEXe/QWjvABg0+vWtBxJQzi3sA, NULL, NULL,54.0, ENG01, NULL
1134.0,F2D1EA42XPvAibaEXe/QWjvABg0+vSYSwpxYK7MB, NULL, NULL,50.0, ENG01, NULL
1135.0,8EF7FC24XPvAibaEXe/QWjvABg0+vWsOzKaG9eAN, NULL, NULL,52.0, ENG01, NULL
1136.0,2E586081XPvAibaEXe/QWjvABg0+vaEpgglr5XB5, NULL, NULL,41.0, ENG01, NULL
1137.0,1DB17A69XPvAibaEXe/QWjvABg0+vft70JOgnINJ, NULL, NULL,48.0, ENG01, NULL
1138.0,27727670XPvAibaEXe/QWjvABg0+vdPS00TNxXjP, NULL, NULL,63.0, ENG01, NULL
1139.0,F6C23C59XPvAibaEXe+Cg1ybKXIqQd0FGsqIMRMY, NULL, NULL,68.0, ENG01, NULL
1140.0,F705969AXPvAibaEXe+Cg1ybKXIqQdr5q7mQiiWF, NULL, NULL,82.0, ENG02, NULL
1141.0,E55D8C05XPvAibaEXe+Cg1ybKXIqQVlMMrYchXn3, NULL, NULL,40.0, ENG01, NULL
1142.0,3009A25BXPvAibaEXe+Cg1ybKXIqQXXhprB6g9Ug, NULL, NULL,43.0, ENG01, NULL
1143.0,8F674079XPvAibaEXe+Cg1ybKXIqQUGn2Tx4zV7c, NULL, NULL,34.0, AVSC, NULL
1144.0,FC1A94D2XPvAibaEXe+Cg1ybKXIqQeA/OftpYtft, NULL, NULL,69.0, ENG01, NULL
1145.0,D97EBB07XPvAibaEXe+Cg1ybKXIqQcRvB9VkC/r9, NULL, NULL,47.0, ENG01, NULL
1146.0,C553F9C4XPvAibaEXe+Cg1ybKXIqQdOe89vIYtVC, NULL, NULL,71.0, ENG01, NULL
1147.0,10A3EDAFXPvAibaEXe9Fr9h5GPmfNQRl+8PSRz+N, NULL, NULL,72.0, ENG02, NULL
1148.0,8E5BD5C5XPvAibaEXe9Fr9h5GPmfNZ+/kTWorCdp, NULL, NULL,53.0, ENG01, NULL
1149.0,8CBEF78CXPvAibaEXe9Fr9h5GPmfNVZNaQYHjl/G, NULL, NULL,48.0, ENG01, NULL
1150.0,D9BB3C55XPvAibaEXe9Fr9h5GPmfNSs5uQCPivMB, NULL, NULL,40.0, ENG01, NULL
1151.0,A68F4B39XPvAibaEXe9Fr9h5GPmfNYY0KJ8OhRPC, NULL, NULL,30.0, AVSC, NULL
1152.0,97EE4EEDXPvAibaEXe9Fr9h5GPmfNYqQlWvUybbL, NULL, NULL,55.0, ENG01, NULL
1153.0,167C50BEXPvAibaEXe9Fr9h5GPmfNe8atClpIKaN, NULL, NULL,95.0, ENG02, NULL
1154.0,1B8231ACXPvAibaEXe9Fr9h5GPmfNfYedpN1HuId, NULL, NULL,70.0, ENG01, NULL
1155.0,3891E2B2XPvAibaEXe9ylQoUTvcEf/CadHxN20SV, NULL, NULL,30.0, AVSC, NULL
1156.0,D0900A18XPvAibaEXe9ylQoUTvcEfyIIKF8ISijv, NULL, NULL,53.0, ENG01, NULL
1157.0,5AC19186XPvAibaEXe9ylQoUTvcEf9YCn1iyjFqq, NULL, NULL,67.0, ENG01, NULL
1158.0,820D4115XPvAibaEXe9ylQoUTvcEfwP2rEGTClQb, NULL, NULL,23.0, AVSC, NULL
1159.0,BA19812BXPvAibaEXe9ylQoUTvcEf64rr2RQMslk, NULL, NULL,60.0, ENG01, NULL
1160.0,DCA99493XPvAibaEXe9ylQoUTvcEf7NXDvfxKAPm, NULL, NULL,36.0, AVSC, NULL
1161.0,18279134XPvAibaEXe9ylQoUTvcEf/9dRtjhy1Ex, NULL, NULL,60.0, ENG01, NULL
1162.0,B4167F8DXPvAibaEXe9ylQoUTvcEf5HMy8uwZhWE, NULL, NULL,37.0, AVSC, NULL
1163.0,A0C64F2EXPvAibaEXe9ylQoUTvcEfz/eIvektpn/, NULL, NULL,58.0, ENG01, NULL
1164.0,B758F596XPvAibaEXe9ylQoUTvcEf7/gGXpJTyf/, NULL, NULL,20.0, AVSC, NULL
1165.0,103EED48XPvAibaEXe8at9gGXzJnLxDdchcOJNCQ, NULL, NULL,91.0, ENG02, NULL
1166.0,90EFD004XPvAibaEXe8at9gGXzJnL15B7Ko/vsbJ, NULL, NULL,34.0, AVSC, NULL
1167.0,9CA2B07FXPvAibaEXe8at9gGXzJnL4Stnw4Qlktc, NULL, NULL,50.0, ENG01, NULL
1168.0,4D34A344XPvAibaEXe8at9gGXzJnL3ap/hJL8PI2, NULL, NULL,60.0, ENG01, NULL
1169.0,CBBBFABBXPvAibaEXe8at9gGXzJnL8bRZxskX4x7, NULL, NULL,88.0, ENG02, NULL
1170.0,DA80B340XPvAibaEXe8at9gGXzJnLyGN7FYOAOGc, NULL, NULL,75.0, ENG02, NULL
1171.0,3D79068BXPvAibaEXe8at9gGXzJnLzPgEitHSMja, NULL, NULL,55.0, ENG01, NULL
1172.0,C2F139E4XPvAibaEXe+QJ0MB5TsYNSs6tMIHcKb5, NULL, NULL,62.0, ENG01, NULL
1173.0,1C4AAF04XPvAibaEXe+QJ0MB5TsYNbbQOOvu67gx, NULL, NULL,88.0, ENG02, NULL
1174.0,03B3F65FXPvAibaEXe+QJ0MB5TsYNe5nyw6HufAr, NULL, NULL,85.0, ENG02, NULL
1175.0,8D0FEB72XPvAibaEXe+QJ0MB5TsYNT16DxEfe5jF, NULL, NULL,73.0, ENG02, NULL
1176.0,C445173BXPvAibaEXe+QJ0MB5TsYNZapXQgTqn6M, NULL, NULL,77.0, ENG02, NULL
1177.0,548C5DADXPvAibaEXe+QJ0MB5TsYNTbaUaEddHcV, NULL, NULL,51.0, ENG01, NULL
1178.0,CDD51D05XPvAibaEXe+QJ0MB5TsYNT8x/76McCl7, NULL, NULL,58.0, ENG01, NULL
1179.0,6F49DE26XPvAibaEXe+QJ0MB5TsYNaHg8mArKlwW, NULL, NULL,19.0, AVSC, NULL
1180.0,D5AD99EEXPvAibaEXe+QJ0MB5TsYNYRb40UxjZU2, NULL, NULL,73.0, ENG02, NULL
1181.0,D1EB811AXPvAibaEXe+QJ0MB5TsYNZPQXn4jywG3, NULL, NULL,54.0, ENG01, NULL
1182.0,A1405B15XPvAibaEXe/Fuy4XnWnIVoGNENhdieJc, NULL, NULL,46.0, ENG01, NULL
1183.0,FA9197C5XPvAibaEXe/Fuy4XnWnIViS1uOnuBvwa, NULL, NULL,25.0, AVSC, NULL
1184.0,91FA16ECXPvAibaEXe/Fuy4XnWnIVhLFHYmu5445, NULL, NULL,46.0, ENG01, NULL
1185.0,162C363AXPvAibaEXe/Fuy4XnWnIVtR8zUj+Th6H, NULL, NULL,72.0, ENG02, NULL
1186.0,DCF46740XPvAibaEXe/Fuy4XnWnIVjAVU00sAZcd, NULL, NULL,90.0, ENG02, NULL
1187.0,C02CF481XPvAibaEXe/Fuy4XnWnIVgVC7WI0RZdZ, NULL, NULL,43.0, ENG01, NULL
1188.0,EC265CBFXPvAibaEXe/Fuy4XnWnIVspQDBfZ6Qel, NULL, NULL,53.0, ENG01, NULL
1189.0,2CB1F046XPvAibaEXe/Fuy4XnWnIVvhZOz7OItSo, NULL, NULL,38.0, AVSC, NULL
1190.0,106E25FAXPvAibaEXe/UEORkxzaGRjNSKcBBpZqi, NULL, NULL,48.0, ENG01, NULL
1191.0,007B0A19XPvAibaEXe/UEORkxzaGRmODz65jligT, NULL, NULL,50.0, ENG01, NULL
1192.0,7D2F75ECXPvAibaEXe/UEORkxzaGRt7GYUvVBfAJ, NULL, NULL,61.0, ENG01, NULL
1193.0,917FCF7DXPvAibaEXe/UEORkxzaGRmTEalo+MBsz, NULL, NULL,78.0, ENG02, NULL
1194.0,72E7EB49XPvAibaEXe/UEORkxzaGRln2sOwdQesy, NULL, NULL,75.0, ENG02, NULL
1195.0,8D0A1703XPvAibaEXe/UEORkxzaGRrK6igcA3kXc, NULL, NULL,64.0, ENG01, NULL
1196.0,E6B8A8B8XPvAibaEXe/UEORkxzaGRiQzq1qynYfe, NULL, NULL,39.0, AVSC, NULL
1197.0,526B3062XPvAibaEXe/UEORkxzaGRu+FmmfKnyjt, NULL, NULL,68.0, ENG01, NULL
1198.0,C32C7BA0XPvAibaEXe/UEORkxzaGRqgeqLoIQ03m, NULL, NULL,54.0, ENG01, NULL
1199.0,D0C43887XPvAibaEXe/UEORkxzaGRvH729v03CJO, NULL, NULL,64.0, ENG01, NULL
1200.0,C0986690XPvAibaEXe+gnarChABWR9IGHRHJKOGm, NULL, NULL,54.0, ENG01, NULL
1201.0,9D448F98XPvAibaEXe+gnarChABWRysdIP7IEP0F, NULL, NULL,49.0, ENG01, NULL
1202.0,1984EA28XPvAibaEXe+gnarChABWRwZGf7ej+ac+, NULL, NULL,58.0, ENG01, NULL
1203.0,E37B68B8XPvAibaEXe+gnarChABWRwCSHGrk1302, NULL, NULL,37.0, AVSC, NULL
1204.0,9722BA43XPvAibaEXe+gnarChABWRzHDy71n6vm3, NULL, NULL,38.0, AVSC, NULL
1205.0,59984504XPvAibaEXe+gnarChABWR1HyBv1S8875, NULL, NULL,44.0, ENG01, NULL
1206.0,304B00D5XPvAibaEXe+gnarChABWR/z4bfwqDoe3, NULL, NULL,65.0, ENG01, NULL
1207.0,5ED1A031XPvAibaEXe+gnarChABWR8y3UfFCzKYp, NULL, NULL,79.0, ENG02, NULL
1208.0,A74854AAXPvAibaEXe+gnarChABWR3Hp8ZnfbVa3, NULL, NULL,35.0, AVSC, NULL
1209.0,E5F82156XPvAibaEXe+gnarChABWR8haLmVTArT4, NULL, NULL,41.0, ENG01, NULL
1210.0,BD92FBB3XPvAibaEXe/HUuIVo8uCRySjdHHjLJmc, NULL, NULL,43.0, ENG01, NULL
1211.0,555C9700XPvAibaEXe/HUuIVo8uCRy5SjHacmu89, NULL, NULL,88.0, ENG02, NULL
1212.0,05790986XPvAibaEXe/HUuIVo8uCR806VMpIwFaa, NULL, NULL,56.0, ENG01, NULL
1213.0,84E8B7EAXPvAibaEXe/HUuIVo8uCRwz6R8b6awLs, NULL, NULL,40.0, ENG01, NULL
1214.0,D59F3FAFXPvAibaEXe/HUuIVo8uCR/Smep4rDOdM, NULL, NULL,38.0, AVSC, NULL
1215.0,81F387C6XPvAibaEXe/HUuIVo8uCRycGtET7E3Eu, NULL, NULL,63.0, ENG01, NULL
1216.0,5E25B4D2XPvAibaEXe/HUuIVo8uCR4Acls4e/3zp, NULL, NULL,88.0, ENG02, NULL
1217.0,0B8EF2B4XPvAibaEXe/HUuIVo8uCR+LcRu1I63oY, NULL, NULL,70.0, ENG01, NULL
1218.0,28FFB16BXPvAibaEXe/HUuIVo8uCR6f4HDAjMdvh, NULL, NULL,48.0, ENG01, NULL
1219.0,EC7ABE87XPvAibaEXe9pXJcjrAt8XvnwV3kiU5pl, NULL, NULL,44.0, ENG01, NULL
1220.0,1915C952XPvAibaEXe9pXJcjrAt8XgQQIKKiq6CU, NULL, NULL,29.0, AVSC, NULL
1222.0,0F7EEFB9XPvAibaEXe9pXJcjrAt8Xkz67E7kkuBe, NULL, NULL,93.0, ENG02, NULL
1223.0,3EFE65E2XPvAibaEXe9pXJcjrAt8Xv7IOwyoINeW, NULL, NULL,44.0, ENG01, NULL
1224.0,2AE2FB4FXPvAibaEXe9pXJcjrAt8Xi98xlhrFTcD, NULL, NULL,41.0, ENG01, NULL
1225.0,1941089BXPvAibaEXe9pXJcjrAt8XkifgfLjSfvv, NULL, NULL,65.0, ENG01, NULL
1226.0,3C5FCE3AXPvAibaEXe9ggqkCdMDyeAp47eTlPNvF, NULL, NULL,48.0, ENG01, NULL
1227.0,F05F6721XPvAibaEXe9ggqkCdMDyeDukswKmt5gh, NULL, NULL,30.0, AVSC, NULL
1228.0,4FE228C5XPvAibaEXe9ggqkCdMDyeC1mDDkSMl5g, NULL, NULL,58.0, ENG01, NULL
1229.0,960E3BEAXPvAibaEXe9ggqkCdMDyeAL9xLsapkaK, NULL, NULL,28.0, AVSC, NULL
1230.0,0294BF8FXPvAibaEXe9ggqkCdMDyeA7ept6yymJB, NULL, NULL,40.0, ENG01, NULL
1231.0,3B468679XPvAibaEXe9ggqkCdMDyeM+tfXB/l4Ih, NULL, NULL,72.0, ENG02, NULL
1232.0,E4FCFAA3XPvAibaEXe9ggqkCdMDyeEYdC+0ix8yD, NULL, NULL,77.0, ENG02, NULL
1233.0,465C97DCXPvAibaEXe9ggqkCdMDyeHNNaGK2sNUx, NULL, NULL,72.0, ENG02, NULL
1234.0,87E26E7CXPvAibaEXe9ggqkCdMDyePFxykVw7NI9, NULL, NULL,82.0, ENG02, NULL
1235.0,3392F3C3XPvAibaEXe9ggqkCdMDyeMmQDY/Nqerm, NULL, NULL,29.0, AVSC, NULL
1236.0,93E546D4XPvAibaEXe90TjJq9LqiZkfhp06uUoQI, NULL, NULL,60.0, ENG01, NULL
1237.0,4B718AE2XPvAibaEXe90TjJq9LqiZomPXAGqa4xD, NULL, NULL,35.0, AVSC, NULL
1238.0,BEF1DAABXPvAibaEXe90TjJq9LqiZtLPBTY/sKxr, NULL, NULL,59.0, ENG01, NULL
1239.0,EB356F7AXPvAibaEXe90TjJq9LqiZiZ3rmlqN9SM, NULL, NULL,69.0, ENG01, NULL
1240.0,3C5CB872XPvAibaEXe90TjJq9LqiZgr37AjlEGA5, NULL, NULL,44.0, ENG01, NULL
1241.0,D1CFC6CAXPvAibaEXe90TjJq9LqiZhAuoWTvnAKA, NULL, NULL,81.0, ENG02, NULL
1242.0,7E1C7713XPvAibaEXe90TjJq9LqiZnDBhKzMxQ18, NULL, NULL,39.0, AVSC, NULL
1243.0,61226703XPvAibaEXe90TjJq9LqiZsU53E5dcTWw, NULL, NULL,57.0, ENG01, NULL
